,date_posted,playtime,review,helpful_funny,recommended
82,Posted: September 10,6.6 hrs on record,"So far, I'm loving this game, but some things to be aware of: There are pretty hefty cosmetic microtransactions, so if you like looking stylish, be aware, and beware. It's extremely always online, even for single-player campaign. Can't sign in with Xbox Live? Ya can't play the game. The first time I booted it up, the Xbox Live servers were down, so I just had to go do something else for 8 hours until they were back. (Oh boy, does that bring back some lovely Games for Windows Live flashbacks) The campaign AI is sometimes great, sometimes dumb as a sack of bricks and potatoes: Great if you want mashed potatoes, but not much else.That said, this was my intro to the Gears of War series (never owned an Xbox) and it's been a blast. The characters are charmingly well written. (Except you Fahz) The gameplay feels polished and smooth. It's beautiful to look at. And the fact that they made JACK playable in such a unique and entertaining way is really awesome. Props to the dev team, but the microtransactions and always-online singleplayer really do put a bit of a damper on things. Still, I'd recommend picking this up. It's tons of fun by yourself, or with friends. I haven't given the PVP or Escape a try yet, because in all honesty, that's not the main reason I bought the game. The campaign was, and the campaign is worth it in my opinion.",1 person found this review helpful,Recommended
83,Posted: September 9,29.8 hrs on record,smooth game play. if you've played gears you know what to expect,1 person found this review helpful,Recommended
84,Posted: September 9,8.8 hrs on record,Runs smooth and much better than on the microsoft store. Wurf.,1 person found this review helpful,Recommended
85,Posted: September 9,23.4 hrs on record,Best game in the series since 2. Worth the buy. Hopefully we get more games on PC/Steam.,1 person found this review helpful1 person found this review funny,Recommended
86,Posted: September 10,5.4 hrs on record,"Yes Bill gates, I would love to play as a useless robot in 3 player co-op campaign.",3 people found this review helpful,Recommended
87,Posted: September 9,35.7 hrs on record,"I have played every Gears game at launch and while this one has it's bugs, it is one of the best in the series. It feels fresh while keeping that original Gears of War dark vibe. I recommend for anyone who loved Gears 1 through 3. It is a HUGE step forward from Gears 4 and I can't wait to sink hundreds of hours into multiplayer.",4 people found this review helpful,Recommended
88,Posted: September 11,38.3 hrs on record,"One of the best campaigns in the series to date, the original saga holds a very special place in my heart but TC has done an incredible job keeping the game close to its roots while still expanding and adding to the series.  The lack of playable characters on launch is very lack luster but the lack of LOOT BOXES is a step in the right direction. The game is going the live service route with a built in FREE battle pass that at the moment doesn't garner much replayability. The server stability is here and there but they've been quick to patches and hot fixes. The game needs tweeks and fixes but its all around a good package. Solid 8.5/10 just make every character seen in the campaign that's obviously have been animated playable across all modes from here on out TC.",2 people found this review helpful,Recommended
89,Posted: September 10,45.4 hrs on record,The campaign is excellent. Escape mode is a great addition to Gears.Horde mode is disappointing and needs work/more enemy variety. We need BEAST MODE!,3 people found this review helpful1 person found this review funny,Recommended
90,Posted: September 9,1.7 hrs on record,"Great game, 8/10.It is incredibly well-optimized, ensuring it will look good and run smoothly on a variety of hardware. Microsoft pledged to put a focus back on its PC players and if Gears 5 is an indication of what is to come, mouse and keyboard jockeys are in for a treat.",2 people found this review helpful,Recommended
91,Posted: September 10,7.6 hrs on record,One of the most beautiful games I have played in a long time. Great game!,1 person found this review helpful1 person found this review funny,Recommended
92,Posted: September 10,15.6 hrs on record,"I want to start this review off by saying that I have been a Gears series fan since the very first game was announced on the Xbox. One of the primary reasons I had kept a console in the house was for the purpose of playing Gears of War.Playing the game on ultra is a beautiful experience that is both smooth and visually appealing (if you have the hardware to allow it). One of the biggest positive tech points between Gears 4 and 5 is that this PC adaption of the game does not feel like it was simply a thrown together console port. The game runs well and gives a polished feel that was almost as if it was a version made specifically for PC, the ability to purchase this on the steam platform as opposed to the Microsoft Store (Gears 4 and the other games in the series) is a huge plus. As far as ports go, this is how it should be done.The story itself is captivating and an amazing continuation of not only the existing story Arc of Gears 4 but the entire series. With that being said, Gears 5 completely can stand on its own two feet as an introduction into the series for those who have no previous experience with the games. The voice acting is amazing and vivid, the narrative gives us a reason to care about what happens to these Gears as they traverse the war torn scapes of Sera. I have always found that I held an emotional investment into the progression and outcomes of the characters in the Gears series and that is in part due to the story telling.In addition to amazing cut scenes and conversations between our Gears in the world, there is a plethora of lore to be collected around in the world in the way of COG tags, notes, journal entries, etc. I also want to touch base on the new open world style approach during the various acts. It is an amazing feeling as a Gears fan to be able to explore the world beyond the set pieces, the addition of optional side quests to break up the main story is refreshing and gives us more time to enjoy this world.As of writing this, I have not spent much time with the multiplayer as my focus during my time with the early access has been playing through the single player campaign. However, I did enjoy Horde Mode as a break between the story and it is exactly what you want and expect out of Horde mode. For me, this is a 10/10 entry in the Gears series and I am excited to see where we go from here.",1 person found this review helpful,Recommended
