,date_posted,playtime,review,helpful_funny,recommended
95,Posted: July 29,59.7 hrs on record,"10/10, 100/100, 5/5, best game. I want to suck Geraldo's toes.",No one has rated this review as helpful yet1 person found this review funny,Recommended
96,Posted: July 29,10.0 hrs on record,"The best open world rpg ever made. Well done, CDPR.",No one has rated this review as helpful yet,Recommended
97,Posted: July 29,1.0 hrs on record,"Played game and beat it on Xbox One, figures I’d give it a go on PC before Netflix series drops and before Star Wars Jedi Fallen order comes out. Based on Xbox review, games amazing, beautiful graphics, great story. Expect to spend a lot of time to complete.",No one has rated this review as helpful yet,Recommended
98,Posted: July 28,59.5 hrs on record,I cried. My favorite game of all time,1 person found this review helpful,Recommended
99,Posted: July 28,75.8 hrs on record,I lik the gam it fun to ply,No one has rated this review as helpful yet,Recommended
100,Posted: July 28,20.9 hrs on record,I love falling from 5 feet and breaking both of my legs.10/10,1 person found this review helpful1 person found this review funny,Recommended
101,Posted: July 28,59.0 hrs on record,In my top 10-20 games all time.,No one has rated this review as helpful yet,Recommended
102,Posted: July 28,21.9 hrs on record,Wind's howling,1 person found this review helpful1 person found this review funny,Recommended
103,Posted: July 28,111.1 hrs on record,"I didn't really like Witcher 1.  I didn't play Witcher 2.  I decided to grab this on sale and see what all the hype was about.  This is where I landed.I remember playing Oblivion back in the day thinking to myself ""wow, these quests are really unique, they did such an excellent job""This game takes that to a whole new level.  Every - quest - is - unique.   They're all interesting, every single one of them.  The story is fantastic.  The open world is beautiful and fascinating.  The lore is deep, complex, and evolvingThe combat keeps the game challenging while still being fun.I didn't really like being a character with a background, or even a hero all the time, but Geralt grows on you after a while.Cons----- There IS a learning curve.  Potions are NOT just for show.  Oils take getting used to, there's nothing like them in other games really. Crafting is a necessity for higher difficulties.  Skills have to be placed in a slot before they're active.      Fortunately all of this only takes about 2 hours to get accustomed to, but it is not immediately intuitive. - The save system is old school and kind of obnoixous- Fall damage is stupid.  Just be careful and you'll be fine- I personally like the not-so-immediate fast travel, but others don't- The game is dominated by cutscenes.  If you don't appreciate story, background, engagement, this game isn't really for you. - The durability system is unnecessary but if you like realism then ok fine. - The weight system is honestly unnecessary but if you like realism then ok fine.All in all, I give it 10/10.   Best game I've played since AC:Black Flag and Skyrim",1 person found this review helpful,Recommended
104,Posted: July 28,69.0 hrs on record,its ok,No one has rated this review as helpful yet1 person found this review funny,Recommended
105,Posted: July 28,114.1 hrs on record,Pretty cool I guess,No one has rated this review as helpful yet,Recommended
106,Posted: July 28,75.5 hrs on record,To be honest i don't how it is possible to make such a perfect game but fortunately CD Project Red did.,No one has rated this review as helpful yet,Recommended
107,Posted: July 28,65.7 hrs on record,One of the best games I've played.,No one has rated this review as helpful yet,Recommended
108,Posted: July 28,186.7 hrs on record,"There is no words in the universe that describes how amazing this game is. The story line is simply amazing, scenery is beautiful and the characters are so well done.One of the best games made in the past 15 years. The DLC's for the game are well worth the buy do to how much content it adds. I suggest buying it on GOG so the devs get the full amount of the cost of the game. CD Projekt Red.... You're my heroes!!!!",2 people found this review helpful,Recommended
109,Posted: July 28,264.1 hrs on record,Masterpiece!!!!!!!,No one has rated this review as helpful yet,Recommended
110,Posted: July 28,42.6 hrs on record,Such an amazing game with a great story. If I could improve one thing it would be the sword fighting,No one has rated this review as helpful yet,Recommended
111,Posted: July 28,9.0 hrs on record,Sorry just dont have a big enough brain to comprehend this game. All im hearing are high praises and im just confused what i should enjoy about it oh well :/,3 people found this review helpful4 people found this review funny,Not Recommended
112,Posted: July 28,109.5 hrs on record,"Worth even at full price. And this game really shows the real definition of DLC... not just by adding free stuff or new features, but entirely new long quests in Velen (Hearts of Stone) and entirely new game experience!!! (Blood and Wine)",108 people found this review helpful5 people found this review funny,Recommended
113,Posted: July 28,110.4 hrs on record,"""My son just died, I'm in no mood for pleasantries. Buy what you want and leave.""""How about a round of Gwent?""*Nods enthusiastically*",221 people found this review helpful275 people found this review funny,Recommended
